1.9911,18.8700,80.3000
1.6197,40.4200,90.2400
1.4401,48.3500,91.2300
1.3238,53.0100,92.9000
1.2551,56.2500,94.1600
1.2461,57.6500,93.7500
1.2221,58.9500,93.7100
1.1665,60.9100,94.3000
1.1900,59.2700,93.6300
1.1874,61.1800,94.5100
1.1312,62.6300,94.2300
1.1541,62.4000,93.9000
1.1254,63.1900,94.3200
1.1711,60.0200,94.9900
1.1621,62.1600,94.4000
1.1314,63.3500,94.4300
1.1634,62.1900,93.9600
1.1237,63.3200,94.7900
1.0520,65.9500,95.1400
1.1042,64.1000,94.5100
1.1326,63.7900,94.9900
1.0399,66.8800,95.1100
1.1151,64.0400,94.5700
1.0814,64.8100,95.7400
1.1735,61.5900,94.9200
1.1115,65.6900,95.0900
1.1711,61.0300,94.8200
1.1626,63.8200,95.0100
1.0910,65.3500,95.1000
1.1365,62.9500,94.9700
1.1736,63.5200,94.6600
1.1266,65.6900,94.0200
1.0609,65.1400,95.0100
1.1017,64.8900,94.5200
1.1103,64.8100,94.3900
1.0855,65.1300,95.1500
1.1139,65.2700,94.2400
1.2799,62.4200,94.1100
1.1122,64.5100,94.7600
1.1438,61.8300,94.6200
1.0921,65.2800,94.8200
1.1768,64.8500,94.7400
1.1809,63.0400,94.4300
1.1617,62.6900,94.0800
1.2287,63.5000,94.9200
1.1489,65.6200,94.6400
1.0991,65.1900,95.3500
1.0778,66.1300,95.1400
1.2081,64.2000,94.6100
1.1372,65.6000,94.4300
1.1214,65.1200,94.3200
1.1024,65.2900,94.3800
1.1747,64.4600,94.2800
1.1884,65.2100,94.9400
1.1671,65.0300,93.8700
1.0504,66.3700,95.2600
1.1124,66.2900,95.4200
1.0807,66.0200,94.9600
1.1720,63.7700,94.2900
1.0918,66.7800,95.7500
1.1173,65.9500,95.2100
1.1594,65.2900,94.8700
1.1751,64.7200,94.8700
1.0431,66.2700,95.1900
1.1140,65.3800,94.5700
1.0546,66.3900,95.3200
1.1534,64.7400,94.9200
1.1758,63.8100,94.5600
1.0350,67.2800,95.1400
1.2588,64.1400,94.3600
1.1118,64.3600,94.7200
1.1060,65.8100,94.7500
1.1439,65.9200,95.0900
1.0690,66.4200,95.2600
1.1644,66.4500,95.0200
1.0997,65.6000,95.0800
1.1947,63.3800,94.6800
1.1204,65.9000,94.9000
1.1204,65.9400,95.1200
1.1471,63.7800,94.8500
1.0873,66.1400,95.0100
1.0394,71.0000,96.4300
1.1391,71.1500,96.3000
1.2900,70.8600,96.2100
1.4020,70.9300,96.4600
1.5556,70.8300,95.9900
1.6666,70.8800,96.0700
1.7234,70.9300,95.8200
1.8068,70.4800,95.8300
1.8326,70.8100,95.5100
1.8821,70.7100,95.6000
1.8505,70.7100,95.7000
1.7458,70.0800,95.7000
1.7740,70.0000,95.3700
1.7593,70.3600,95.6600
1.7443,70.2600,95.6800
1.7661,70.2300,95.5300
1.7554,70.5300,95.3800
1.7440,70.3800,95.8300
1.7574,70.4100,95.6200
1.6887,70.3800,95.3900
1.7582,70.4400,95.4600
1.7824,70.3200,95.5900
1.7393,70.6100,95.5500
1.7060,70.6500,95.7300
1.6974,70.3600,95.7100
1.7355,70.2900,95.4400
1.7096,70.0400,96.0400
1.6611,70.4700,95.4600
1.6583,70.6000,96.1700
1.6503,71.0300,95.8900
1.6789,69.9700,95.4000
1.6410,70.6100,96.1500
1.6232,69.5900,96.0200
1.5996,69.7200,95.8700
1.6455,70.2200,96.1900
1.5914,70.6900,95.7100
1.6184,70.3900,95.8000
1.5490,70.4600,95.7600
1.5621,70.3400,96.3200
1.5679,69.7300,96.3800
1.5916,70.1500,96.0500
1.5204,71.4700,96.2100
1.5341,71.6700,96.2200
1.5429,71.7400,96.2300
1.5512,71.8000,96.2100
1.5571,71.8300,96.2700
1.5639,71.8000,96.2700
1.5672,71.9300,96.2700
1.5701,72.0100,96.2800
1.5722,71.9500,96.2500
1.5729,71.9700,96.2300
1.5731,72.0400,96.1800
1.5742,72.0800,96.2300
1.5759,72.1700,96.2300
1.5745,72.1000,96.2200
1.5741,72.1000,96.2100
1.5733,72.1400,96.2300
1.5729,72.1300,96.2700
1.5729,72.1600,96.2400
1.5715,72.1500,96.2400
1.5704,72.1100,96.2500
1.5682,72.1600,96.2100
1.5662,72.0900,96.2600
1.5653,72.0900,96.2400
1.5636,72.0900,96.2400
1.5602,72.1200,96.2000
1.5584,72.2000,96.2100
1.5572,72.1700,96.2000
1.5548,72.1900,96.1900
1.5537,72.2400,96.1800
1.5508,72.1800,96.1800
1.5485,72.2600,96.1500
1.5461,72.2400,96.1900
1.5447,72.2400,96.1600
1.5427,72.2400,96.1400
1.5416,72.2900,96.1500
1.5400,72.2500,96.1900
1.5386,72.2700,96.2400
1.5361,72.2000,96.2500
1.5331,72.1800,96.2400
1.5308,72.1900,96.2500
1.5295,72.2400,96.1900
1.5268,72.2100,96.2300
