1.6815,37.6800,88.4700
1.5138,45.5200,91.0000
1.3589,51.5400,93.2800
1.3058,54.6100,93.8300
1.3550,51.6100,93.9800
1.3158,54.3300,93.9200
1.2379,56.6600,93.7500
1.1789,59.0000,94.9000
1.1852,59.3600,95.0600
1.1594,60.0800,94.9600
1.1679,60.7300,94.9600
1.1743,59.0800,94.8100
1.2006,58.8600,94.5800
1.1488,60.6400,95.2500
1.1910,58.0700,94.8100
1.1497,61.2400,95.2200
1.1529,59.7800,95.3400
1.1592,59.6000,95.2000
1.1440,61.2300,95.3200
1.0573,63.4300,96.1200
1.0886,62.5800,95.9700
1.0742,63.8100,96.1100
1.0724,63.2100,95.6300
1.0690,63.3100,95.8000
1.0835,63.2700,95.8700
1.1290,61.2600,94.9600
1.1016,62.7700,95.3800
1.0922,62.7500,95.4000
1.0378,64.0200,95.8400
1.0506,64.3200,96.1100
1.0906,62.7700,95.3600
1.0736,63.2900,95.3500
1.0827,62.6400,95.4200
1.0839,62.9700,96.0100
1.1232,61.6600,95.1100
1.0434,63.6100,96.2000
1.0860,61.7000,96.4200
1.0493,64.2700,95.6800
1.0431,64.5600,96.0700
1.0609,64.5200,96.3400
1.0725,63.2100,95.5700
1.1295,60.7700,95.6300
1.0920,62.4500,95.9100
1.1138,62.4100,95.9900
1.0146,64.8600,96.3800
1.1017,61.8100,96.0400
1.0380,65.1000,96.1900
1.0418,64.9100,96.0300
1.0079,65.4300,96.4100
1.0241,64.8800,96.2700
1.0846,62.6300,96.0200
1.0643,63.7900,95.5800
1.0325,64.8800,95.9600
1.0653,64.6100,95.6100
1.0097,64.9900,96.3900
1.0869,62.4600,95.7200
1.0260,64.5900,95.9400
1.0431,64.3900,96.2900
1.0180,65.3100,96.3600
1.0496,64.3200,95.7000
1.0836,61.4800,96.0000
1.0464,64.3500,96.2400
1.0967,62.3100,95.5500
1.0243,65.5400,96.0700
1.0286,64.6600,96.0200
1.0910,62.5500,95.3500
1.1053,62.1800,95.9600
1.0023,66.1800,96.3800
1.0279,64.6100,95.8700
1.0573,63.7200,96.1100
1.0066,65.8600,96.4300
1.0462,65.0800,96.3500
1.0203,64.6600,96.5000
1.1451,61.2300,95.0800
1.0381,63.6700,96.0300
1.0296,64.4500,95.9900
1.0519,64.0100,95.8800
1.0231,63.7900,96.1800
1.0215,65.3100,96.1100
1.0116,65.2100,96.6400
1.1097,62.2400,95.3800
0.7968,72.1700,97.6200
0.7745,72.9400,97.7600
0.7655,73.6400,97.8600
0.7463,74.3600,97.9800
0.7447,73.9500,98.1200
0.7344,74.2800,98.1200
0.7186,75.6000,98.0800
0.7325,74.5500,98.0700
0.7222,75.2700,98.1100
0.7391,74.8400,98.2400
0.7335,75.3300,98.2200
0.7262,75.0300,98.3100
0.7462,74.6700,98.1200
0.7316,75.2500,98.1900
0.7197,75.8700,97.9800
0.7280,75.3900,98.1500
0.7313,74.9300,98.3100
0.7134,75.8000,98.3500
0.7163,75.3900,98.1600
0.7388,75.7300,98.0900
0.7542,74.5800,98.0700
0.7371,75.6200,98.1800
0.7232,76.0200,98.1600
0.7460,75.1300,98.2500
0.7178,76.0000,98.2700
0.7359,75.2700,98.1800
0.7422,75.4000,98.2100
0.7621,75.0500,98.1900
0.7511,75.4900,97.9100
0.7396,75.5800,97.9500
0.7516,75.0500,98.2600
0.7487,75.4000,98.2700
0.7228,75.7900,98.3500
0.7552,75.6000,97.9800
0.7433,75.6700,98.2500
0.7676,74.9200,98.1000
0.7746,75.3400,97.9600
0.7807,74.7600,97.9000
0.7836,74.8300,98.0300
0.7719,74.8700,98.1000
0.7659,75.5300,98.2800
0.7213,77.7600,98.2900
0.7301,76.7500,98.3000
0.7135,77.8500,98.3900
0.7293,77.2200,98.3200
0.7405,77.4600,98.5000
0.7434,77.5900,98.3100
0.7575,77.0500,98.4400
0.7398,77.6700,98.3700
0.7643,77.0400,98.2400
0.7645,77.5600,98.2800
0.7642,77.0200,98.4800
0.7651,77.4500,98.3300
0.7790,77.2800,98.3800
0.7638,77.2700,98.3500
0.7739,76.9000,98.1800
0.7684,77.4100,98.1100
0.7821,77.0800,98.2900
0.7753,77.4000,98.2300
0.7625,77.8300,98.4200
0.7886,77.1900,98.1100
0.7847,77.2600,98.0500
0.7825,77.6200,98.1300
0.7933,77.6500,98.1600
0.7795,77.7800,98.0000
0.7983,77.2600,98.2900
0.8178,76.9200,98.0500
0.7845,77.8600,98.3400
0.8038,77.2900,98.2400
0.8119,77.2200,98.1100
0.7991,77.6800,98.2300
0.7930,77.6600,98.2900
0.8039,77.4900,98.1900
0.8079,77.5300,98.3400
0.8055,77.5900,98.2200
0.8069,77.3800,98.2300
0.8190,76.9200,98.2600
0.8179,77.2600,98.3300
0.8173,77.1600,98.1600
0.8311,78.1600,98.0800
0.8295,77.1700,98.2000
0.8097,77.9000,98.3200
0.8126,77.5200,98.1200
