1.9646,25.1460,76.7720
1.5935,41.5460,89.8240
1.4542,47.6360,91.9140
1.3781,51.1800,92.7040
1.3218,53.3900,93.2700
1.2744,55.6080,93.9700
1.2340,56.9000,94.2620
1.2043,57.9680,94.7100
1.1907,58.4000,94.7800
1.1604,59.9840,95.0500
1.1488,60.0200,95.2440
1.1290,60.8200,95.4180
1.1193,61.3180,95.5100
1.0992,62.0780,95.5600
1.1022,61.7860,95.6700
1.0965,62.3280,95.7080
1.0784,62.7300,95.7420
1.0707,63.0500,95.8060
1.0738,62.4140,95.9040
1.0661,63.2320,95.9020
1.0615,63.1800,95.9900
1.0621,63.3300,96.0180
1.0522,63.6460,96.0340
1.0466,63.9980,96.1480
1.0423,64.1800,96.1740
1.0405,64.2120,96.1340
1.0394,64.2480,96.1500
1.0384,63.9760,96.1560
1.0412,64.0680,96.0940
1.0256,64.6500,96.3160
1.0296,64.6120,96.3440
1.0242,64.6140,96.3240
1.0262,64.7960,96.1400
1.0238,64.7080,96.4300
1.0338,64.2140,96.1640
1.0222,64.7440,96.3060
1.0261,64.7280,96.3260
1.0105,65.0860,96.3840
1.0166,64.8680,96.2580
1.0149,65.0380,96.4500
1.0106,65.0900,96.4720
1.0302,64.3920,96.2420
1.0183,64.9400,96.2120
1.0095,65.2260,96.2800
1.0062,65.2540,96.6000
1.0051,65.0380,96.5480
1.0080,65.3940,96.3740
0.9988,65.5360,96.4760
0.9981,65.6600,96.4180
1.0019,65.6320,96.5140
1.0077,65.4880,96.3500
1.0026,65.4040,96.4180
1.0028,65.4160,96.5220
0.9966,65.5940,96.4660
0.9955,65.6740,96.5320
0.9961,65.7940,96.5180
0.9930,65.5640,96.5440
0.9990,65.7660,96.5680
0.9958,65.6180,96.5240
0.9975,65.4380,96.6220
0.9887,65.8360,96.5520
1.0037,65.3460,96.3720
0.9954,65.6800,96.4760
0.9886,66.0360,96.5840
0.9951,65.6680,96.4080
0.9842,66.1800,96.5380
0.9861,65.8800,96.5580
0.9918,65.8240,96.5340
0.9891,66.0260,96.5580
0.9779,66.1380,96.6320
0.9826,66.2180,96.5140
0.9915,65.7540,96.5520
0.9875,66.0620,96.6000
0.9860,66.0340,96.4520
0.9818,66.0560,96.4800
0.9875,66.0860,96.6660
0.9790,66.2580,96.5240
0.9830,66.0500,96.5620
0.9861,65.9340,96.5440
0.9738,66.4860,96.6380
0.9889,66.0960,96.4380
0.7576,73.5200,98.1360
0.6896,75.7800,98.5760
0.6555,76.9680,98.6700
0.6324,77.7420,98.8260
0.6151,78.4020,98.8980
0.5957,78.9440,98.9760
0.5823,79.4980,99.0520
0.5708,79.8660,98.9840
0.5598,80.2480,99.1460
0.5454,80.6120,99.2440
0.5399,80.9820,99.2620
0.5272,81.3400,99.2660
0.5196,81.5220,99.3040
0.5117,81.8200,99.3340
0.5002,82.1660,99.3480
0.4958,82.4820,99.3640
0.4837,82.7260,99.4740
0.4829,82.8300,99.4660
0.4775,82.9340,99.4980
0.4652,83.4400,99.5120
0.4609,83.5680,99.4960
0.4530,83.8760,99.5360
0.4490,83.9040,99.5560
0.4382,84.6360,99.5480
0.4380,84.3500,99.6400
0.4326,84.4780,99.5200
0.4282,84.7440,99.6040
0.4153,85.1400,99.6260
0.4140,85.2900,99.6780
0.4110,85.2700,99.6480
0.4047,85.4860,99.6920
0.3977,85.7860,99.6800
0.3988,85.5840,99.6940
0.3945,85.7740,99.7040
0.3836,86.2120,99.7340
0.3838,86.2800,99.6800
0.3791,86.3320,99.7540
0.3760,86.5540,99.7820
0.3750,86.5240,99.7700
0.3684,86.6540,99.7760
0.3629,87.2080,99.7760
0.2719,90.5620,99.8800
0.2452,91.6340,99.9180
0.2339,92.0180,99.9080
0.2259,92.2780,99.9140
0.2207,92.4780,99.9380
0.2129,92.7200,99.9380
0.2096,92.9440,99.9260
0.2047,93.0220,99.9380
0.2046,92.9480,99.9320
0.1995,93.2340,99.9600
0.1962,93.3940,99.9480
0.1924,93.4740,99.9520
0.1869,93.6120,99.9600
0.1862,93.7280,99.9440
0.1884,93.5100,99.9620
0.1798,93.8820,99.9680
0.1785,93.9840,99.9480
0.1782,93.9140,99.9560
0.1748,94.1420,99.9680
0.1725,94.1320,99.9660
0.1712,94.1440,99.9800
0.1682,94.2680,99.9640
0.1645,94.5380,99.9740
0.1679,94.3260,99.9580
0.1627,94.5120,99.9720
0.1619,94.5120,99.9760
0.1627,94.4880,99.9760
0.1599,94.6300,99.9740
0.1558,94.7140,99.9860
0.1578,94.6320,99.9740
0.1569,94.7280,99.9680
0.1507,94.9260,99.9800
0.1486,95.0380,99.9780
0.1453,95.1340,99.9740
0.1463,95.1240,99.9800
0.1466,95.0420,99.9780
0.1451,95.0740,99.9900
0.1440,95.2360,99.9840
0.1422,95.2700,99.9760
0.1379,95.5420,99.9800
0.1396,95.2400,99.9840
0.1373,95.5280,99.9860
