2.1354,15.4580,67.3940
1.8679,26.0980,84.0320
1.6944,36.0320,87.6660
1.5710,43.0200,89.9100
1.5003,46.8480,90.8020
1.4373,49.5220,91.7600
1.4064,51.1820,91.8480
1.3657,53.2560,92.3580
1.3404,54.1080,92.7000
1.3161,55.0560,92.7680
1.2909,55.8720,93.1540
1.2990,55.9540,93.0200
1.2730,56.5140,93.2460
1.2499,57.5960,93.5360
1.2501,57.8200,93.6520
1.2330,58.3820,93.7200
1.2227,58.7820,93.8260
1.2174,59.0200,93.8600
1.2041,59.4140,94.0240
1.2068,59.4380,94.0940
1.1978,59.5960,94.2660
1.1882,60.1300,94.2280
1.1853,60.3360,94.1400
1.1950,59.9780,94.1600
1.1852,60.3460,94.1440
1.1620,61.1560,94.2920
1.1777,60.6760,94.1160
1.1610,61.3020,94.6000
1.1629,61.1520,94.4360
1.1616,61.3120,94.4860
1.1512,61.6600,94.6020
1.1408,62.0480,94.6560
1.1485,61.6540,94.5820
1.1483,61.7320,94.5300
1.1480,61.6000,94.5500
1.1498,61.4640,94.5760
1.1408,62.1120,94.6860
1.1459,61.5660,94.6700
1.1380,61.7140,94.7560
1.1365,61.9860,94.6920
1.1367,62.0420,94.4480
1.1223,62.6500,94.7760
1.1210,62.8000,94.7820
1.1225,62.5680,94.9260
1.1344,62.3980,94.6340
1.1203,62.7100,94.8880
1.1302,62.3560,94.8340
1.1208,62.6540,94.5740
1.1222,62.5140,94.7680
1.1473,61.7960,94.6140
1.1193,62.3180,94.8360
1.1194,62.9060,94.7100
1.1074,62.9080,94.8820
1.1198,62.7460,94.7500
1.1323,62.3440,94.5760
1.1171,62.6440,94.8800
1.1141,62.8740,94.7560
1.1171,62.7300,94.7660
1.1165,62.7900,95.0600
1.1073,62.8940,94.9200
1.1116,62.9060,94.8580
1.1242,62.6400,94.7460
1.1106,63.1760,94.7240
1.1047,63.2400,95.0260
1.1162,62.9300,94.7420
1.1136,62.7600,94.8780
1.1171,62.8780,94.8020
1.1091,62.9780,94.7660
1.1097,63.0000,95.0040
1.1102,63.2140,94.7500
1.1091,63.1620,94.9700
1.0961,63.3700,95.0700
1.1184,62.8940,94.7480
1.1005,63.4780,94.8420
1.1182,62.9840,94.7840
1.1032,63.2040,94.8360
1.0990,62.9740,94.9820
1.1142,62.8160,94.8300
1.0937,63.6080,94.8700
1.0969,63.4360,94.9000
1.1038,63.5120,94.6940
1.0951,63.5140,94.9280
1.0952,63.4740,95.0580
1.1017,63.7340,94.9200
1.0910,63.5140,95.0680
1.0943,63.6140,94.9480
1.1018,63.2080,95.0680
1.0866,63.8640,95.1160
1.0940,63.6620,94.9500
1.1010,63.3660,94.9120
1.1144,62.8220,94.6620
1.1009,63.4200,94.8680
1.1022,63.4560,94.8200
1.1012,63.6240,94.9760
1.1006,63.4260,94.9380
1.0916,63.5720,95.0740
1.0996,63.3660,95.1480
1.0924,63.6860,95.1800
1.1116,63.0800,94.9100
1.0955,63.6820,94.8900
1.0888,63.9000,94.9740
1.1042,63.5000,94.8200
1.0912,63.6780,95.0080
1.0978,63.6700,94.9140
1.0978,63.5880,94.9860
1.0955,63.6660,94.8480
1.0946,63.7380,95.1200
1.0902,63.5380,95.0240
1.0857,63.5360,95.2100
1.0929,63.6800,95.0480
1.0924,63.8160,95.1560
1.0837,63.7880,95.1560
1.0950,63.4520,95.1380
1.0807,63.9000,95.1140
1.1002,63.3380,95.1380
1.0922,63.4580,95.1520
1.0875,63.9740,94.9880
1.0965,63.1920,95.0640
1.0986,63.5540,95.0380
1.0990,63.3440,95.0260
1.0880,63.9860,95.0660
1.1003,63.4520,95.0100
1.0861,64.0980,94.9960
1.0824,64.1900,95.0500
1.0813,64.0140,95.2020
1.0788,64.0740,95.1900
1.0932,63.7800,95.0100
1.0893,63.9880,94.9820
1.0985,63.7020,94.9800
1.0825,63.9940,95.1220
1.0859,64.1820,95.0900
1.0917,63.3520,95.2800
1.0903,63.8040,94.9880
1.0859,63.9420,95.1200
1.0887,63.9320,95.0480
1.0911,63.9020,95.0700
1.0834,63.7300,95.1800
1.0960,63.6280,94.9280
1.0781,64.2280,95.2300
1.0937,64.0060,95.0100
1.0840,63.8360,95.1100
1.0884,63.7480,95.0720
1.0796,64.1040,95.2560
1.0876,63.9380,94.9200
1.0824,64.0740,95.1960
1.0905,63.7300,94.9440
1.0937,63.9120,95.0200
1.0923,63.8020,94.8420
1.0853,63.9680,95.0460
1.0915,63.6540,94.8440
1.0886,63.8780,94.9180
1.0848,64.3440,95.1120
1.0840,64.0720,95.0720
1.0867,63.7160,95.1800
1.0918,63.9380,94.9640
1.1008,63.5760,94.7600
1.0857,63.8280,95.0360
1.0838,64.2740,95.1840
1.0816,64.1620,95.1520
1.0915,63.8700,95.1480
1.0845,63.8420,95.1040
1.0820,64.0580,95.0960
1.0823,64.1660,95.1260
1.1059,63.5180,94.9040
